bucket	signature	post_filter_rank	n_steps	score	route_class	max_terminal_heavy_atoms	tags	terminal_reactants
C_triage_fragment_weak	a73d06d3b8b99997	400	20	3.072006140994417e-13	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | N#CCC(=O)O | COC(=O)OC | CC(=O)[O-]
C_triage_fragment_weak	b0460aae89269ba5	402	20	2.52296079860079e-13	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | N#CCC(=O)O | CCOC(=O)CC(=O)[O-]
C_triage_fragment_weak	cf5aafcf3e7726d2	403	20	2.140115154623146e-13	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)C(=O)Cl | COC(=O)CC#N | COC(=O)OC | CC(=O)[O-]
C_triage_fragment_weak	29a3983e8632d87c	404	20	1.757622345721567e-13	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)C(=O)Cl | COC(=O)CC#N | CCOC(=O)CC(=O)[O-]
C_triage_fragment_weak	51a5b2e55d7626d9	405	20	1.6565154749832037e-13	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | O=C(O)CC(=O)O
C_triage_fragment_weak	8ec3867eed8f2fc9	406	20	1.0969245189179623e-13	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | O=C(O)C(F)(F)F | COC(=O)OC | CC(=O)[O-]
C_triage_fragment_weak	c6932f3b56fcc868	407	20	9.008763111906419e-14	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | O=C(O)C(F)(F)F | CCOC(=O)CC(=O)[O-]
C_triage_fragment_weak	ab2addf81c1e1b71	409	20	1.6896936102829536e-14	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | O=C(O)CC(=O)O | COC(=O)OC | CC(=O)[O-]
C_triage_fragment_weak	e09307723cdd6c44	410	20	1.387702545090023e-14	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | O=C(O)CC(=O)O | CCOC(=O)CC(=O)[O-]
C_triage_fragment_weak	be4e2a015663f953	411	20	1.2528820750926022e-14	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | COC(=O)CC#N | COC(=O)CC(=O)OC | NO
C_triage_fragment_weak	0b1227b682e0922d	412	20	3.2492236034086985e-15	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | N#CCC(=O)O | COC(=O)CC(=O)OC | NO
C_triage_fragment_weak	51d3e4d023198ddb	413	20	2.2635738196028625e-15	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)C(=O)Cl | COC(=O)CC#N | COC(=O)CC(=O)OC | NO
C_triage_fragment_weak	b3b243c42c2a5592	414	20	1.1602037477933712e-15	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | O=C(O)C(F)(F)F | COC(=O)CC(=O)OC | NO
C_triage_fragment_weak	6f4194ede971b46a	415	20	1.787168419944317e-16	triage_fragment	25	acylating_piece_present;advanced_or_product_like_terminal;aryl_coupling_hint	[OH-] | CC(=O)OC(C)(C)C | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | O=S(=O)(O)O | CNS(C)(=O)=O | OB(O)c1ccc(F)cc1 | O=P(Cl)(Cl)Cl | N | CC(C)C(=O)CC#N | CC(C)NC(C)C | O=C(O)CC(=O)O | COC(=O)CC(=O)OC | NO
D_reference_only	1a21ddf148b7c925	630	7	3.995084579096808e-12	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CC(C)=O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)CC(=O)O
D_reference_only	ef3e74fff499bef5	637	7	1.797248368992375e-12	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CC(C)=O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | O=C(O)CC(=O)CC(=O)O
D_reference_only	6f9bc272f3a9fdc8	638	7	1.797248368992375e-12	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CC(C)=O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | O=C(O)CC(=O)CC(=O)O
D_reference_only	ae10a065679b7812	639	7	1.797248368992375e-12	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CC(C)=O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | O=C(O)CC(=O)CC(=O)O
D_reference_only	1abf38a00437fcdb	449	9	5.275528277820921e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC
D_reference_only	464c81b216b3ba4c	457	9	3.5855346487385e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | COC(=O)CC(C)=O | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O
D_reference_only	3759a552787b364b	465	9	2.373275059681046e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)CC(=O)OC
D_reference_only	af80b8cab8de8c31	466	9	2.373275059681046e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)CC(=O)OC
D_reference_only	4c49650421e70b0c	467	9	2.373275059681046e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)CC(=O)OC
D_reference_only	bc4867b4d6c4c623	481	9	1.6130062259827732e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | COC(=O)CC(C)=O | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F
D_reference_only	8ba51a9a48c9e641	482	9	1.6130062259827732e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | COC(=O)CC(C)=O | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl
D_reference_only	032c3a8a3e3685bd	483	9	1.6130062259827732e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | COC(=O)CC(C)=O | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O
D_reference_only	08183ef5a8f46bbe	501	9	4.283853504197547e-08	needs_chemist_review	24	advanced_or_product_like_terminal	O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(C)(C)[O-] | CC(C)=O | CC(C)(C)O
D_reference_only	3d8c03d2232f7c10	519	9	2.518763084719515e-08	needs_chemist_review	24	advanced_or_product_like_terminal	O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(C)(O)C#N | CC(C)(O)C(C)(C)O
D_reference_only	e1e726325a63de20	529	9	1.557645231629054e-08	needs_chemist_review	24	advanced_or_product_like_terminal	O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(C)(O)C#N | CC(C)=O | CC(C)(C)[O-]
D_reference_only	4233034d9b6d25d2	530	9	1.4953491957160038e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O | CO
D_reference_only	27621d0079a8ff82	555	9	7.198134373906981e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O
D_reference_only	77ea3c0eeb5e4605	556	9	6.727051329867539e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | O=C(O)CC(=O)O | CO
D_reference_only	a9e9c86d001264ac	557	9	6.727051329867539e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | O=C(O)CC(=O)O | CO
D_reference_only	6e2baa8b6675ee65	558	9	6.727051329867539e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | O=C(O)CC(=O)O | CO
D_reference_only	c282c59f11501fac	568	9	3.238188080167499e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | O=C(O)CC(=O)O
D_reference_only	712aa8546f351c2c	569	9	3.238188080167499e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | O=C(O)CC(=O)O
D_reference_only	154fb343010e9be9	570	9	3.238188080167499e-09	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | O=C(O)CC(=O)O
D_reference_only	13764250d5de0627	586	9	7.342304881076971e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	f745576ca80cac08	590	9	6.030048943956881e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	4929deac6270cbae	599	9	3.3030453325580476e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)OC | CC(=O)[O-]
D_reference_only	e1e4d9bab7daeefa	600	9	3.3030453325580476e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)OC | CC(=O)[O-]
D_reference_only	0602031ca0b65209	601	9	3.3030453325580476e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)OC | CC(=O)[O-]
D_reference_only	3f8cc88ae21ebc30	602	9	2.7127074320716367e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | CCOC(=O)CC(=O)[O-]
D_reference_only	78ee8c632211befd	603	9	2.7127074320716367e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | CCOC(=O)CC(=O)[O-]
D_reference_only	9bbc204c27ed2670	604	9	2.7127074320716367e-10	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | CCOC(=O)CC(=O)[O-]
D_reference_only	06a163eb09f4ae86	625	9	7.765866742471968e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC | NO
D_reference_only	0df20bf549880176	631	9	3.4935909516777384e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)CC(=O)OC | NO
D_reference_only	acb218883be20f2b	632	9	3.4935909516777384e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)CC(=O)OC | NO
D_reference_only	883bada7477c5c6b	633	9	3.4935909516777384e-12	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)CC(=O)OC | NO
D_reference_only	aac19c448550fcc0	416	10	0.001159792693220265	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | BrBr | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(=O)CC(=O)OC
D_reference_only	fa2d9719306be692	418	10	3.287433939640599e-05	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | BrBr | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)CC(=O)O | CO
D_reference_only	c4ea3fb87e25b8cf	420	10	1.582465909010967e-05	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | BrBr | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)CC(=O)O
D_reference_only	d11f0c5d8355d15c	439	10	1.6141609150820332e-06	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | BrBr | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(=O)OC | CC(=O)[O-]
D_reference_only	2be2a67071f54678	445	10	1.3256694565289117e-06	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | BrBr | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CCOC(=O)CC(=O)[O-]
D_reference_only	1b643c0f2c4c7aa3	447	10	1.2094873098179364e-06	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | [Br-] | COC(=O)CC(=O)OC
D_reference_only	7447681ba48c65d0	448	10	1.044763465644283e-06	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)CC(=O)OC
D_reference_only	70edde168fc20588	451	10	4.700024235873653e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | COC(=O)CC(=O)OC
D_reference_only	324a71803f92e48e	452	10	4.700024235873653e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | COC(=O)CC(=O)OC
D_reference_only	e055214a6ef4906b	453	10	4.700024235873653e-07	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | CN(C)C=O | COC(=O)CC(=O)OC
D_reference_only	cf8387b15b292050	472	10	2.095091137966775e-07	needs_chemist_review	24	advanced_or_product_like_terminal	O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | COC(C)(C)OC | CC(C)(O)CCO
D_reference_only	40730262bf29bdd1	475	10	1.8517083192757118e-07	needs_chemist_review	24	advanced_or_product_like_terminal	O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | COC(C)(C)OC | CC(C)=O | CC(C)(C)O
D_reference_only	6681b07675ad70bb	484	10	1.557015258013977e-07	needs_chemist_review	24	advanced_or_product_like_terminal	O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | COC(C)(C)OC | CC(C)=O | CC(C)(C)[O-]
D_reference_only	82ff9be9f9ea5ea6	506	10	3.4282933968311825e-08	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | [Br-] | O=C(O)CC(=O)O | CO
D_reference_only	ca1b43dd0fdfb952	513	10	2.961383440275961e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O | CO
D_reference_only	306f9607a62fed9d	526	10	1.7072784051423083e-08	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | BrBr | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(=O)CC(=O)OC | NO
D_reference_only	c8ebf76f7814c7aa	528	10	1.6502711616969746e-08	needs_chemist_review	17	acylating_piece_present	[OH-] | CNS(C)(=O)=O | CCOC(=O)CP(=O)(OCC)OCC | C=CC(=O)OC(C)(C)C | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | [Br-] | O=C(O)CC(=O)O
D_reference_only	f890e971a3c26365	531	10	1.4799155845905277e-08	needs_chemist_review	24	advanced_or_product_like_terminal	O | CNS(C)(=O)=O | O=C([O-])[O-] | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | COC(C)(C)OC | Cc1ccc(S(=O)(=O)O)cc1
D_reference_only	422ddc602201a480	534	10	1.4255155917319072e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | C=O | O=C(O)CC(=O)O
D_reference_only	61be332dc1bdb0d1	537	10	1.3322224980779387e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | O=C(O)C(F)(F)F | O=C(O)CC(=O)O | CO
D_reference_only	b714e0f1bfd43e7b	538	10	1.3322224980779387e-08	needs_chemist_review	25	acylating_piece_present;advanced_or_product_like_terminal	[OH-] | CNS(C)(=O)=O | CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1 | CC(=O)O | CC(C)c1cc(-c2ccc(F)cc2)nc(O)n1 | COC(Cl)Cl | O=C(O)CC(=O)O | CO
